Molecule ChEMBL ID,Smiles,Standard Value,Standard Units,pIC50,Mol,MolWt,LogP,TPSA,HBD,HBA,RotBonds
CHEMBL1762553,O=C1C=C(c2ccc(O)cc2)C(=O)c2ccccc21,8220.0,nM,5.08,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D30D0>,250.253,2.854800000000001,54.37,1,3,1
CHEMBL4549145,COc1ncc(Cc2c(C)cccc2C)c2c1C[C@]1(c3ccc(F)cc3F)N=C(N)SC[C@@H]1C2,10.23,nM,7.99,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D3140>,479.5960000000002,5.2478400000000045,60.5,1,5,4
CHEMBL1614769,O=S1(=O)C[C@@H](Cc2ccc(O)c(Br)c2)[C@H](O)[C@@H](NCc2cccc(C3CC3)c2)C1,950.0,nM,6.02,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D31B0>,480.42400000000026,3.1385000000000023,86.63000000000001,3,5,6
CHEMBL3634122,C[C@@]1(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)COCC(N)=N1,44.0,nM,7.36,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D3220>,344.80200000000013,2.5899,89.6,2,5,3
CHEMBL3634127,C[C@]1(c2cc(NC(=O)c3cnc(Cl)cn3)ccc2F)N=C(N)CO[C@]1(F)C(F)(F)F,324.0,nM,6.49,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D3290>,449.76700000000017,3.352100000000001,102.49000000000001,2,6,3
CHEMBL578410,CN1C(=O)C(c2ccccc2)(c2cccc(Cl)c2)N=C1N,2500.35,nM,5.6,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D3300>,299.761,2.3703,58.69,1,3,2
CHEMBL605079,NC1=NC(c2ccccc2)(C2CCCCC2)C(=O)N1CCCO,4797.33,nM,5.32,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D3370>,315.41700000000003,2.0015000000000005,78.92,2,4,5
CHEMBL1762678,COc1ccc(C2=CC(=O)C(c3ccc(OC)cc3)=CC2=O)cc1,23260.0,nM,4.63,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D33E0>,320.34400000000005,3.3226000000000013,52.6,0,4,4
CHEMBL2177489,CCCOc1cccc(CN2CC[C@]3(CNS(=O)(=O)N3c3cccc(F)c3)C[C@@H]2C)c1,23100.0,nM,4.64,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D3450>,447.57600000000014,3.6922000000000024,61.88,1,4,6
CHEMBL2181019,CC(C)C[C@H](NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](NC(=O)[C@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc1ccccc1)C(=O)NCc1ccccc1,124.0,nM,6.91,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D34C0>,957.183,1.5007000000000115,269.66999999999996,8,10,27
CHEMBL1957482,NC1=NC(c2ccc(OC(F)F)cc2)(c2cccc(OCCCF)c2)C2=NCC(F)(F)CN12,14.79,nM,7.83,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D3530>,468.4260000000003,3.947700000000003,72.44,1,6,8
CHEMBL2180036,COc1cccc(-c2cccc(C3(C4CCN(C(C)=O)CC4)N=C(C)C(N)=N3)c2)c1,1700.0,nM,5.77,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D35A0>,404.5140000000002,3.6052000000000017,80.28,1,5,4
CHEMBL2180034,CC1=NC(c2cccc(-c3cccnc3)c2)(C2CCCCC2)N=C1N,660.0,nM,6.18,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D3610>,332.45100000000014,4.313400000000002,63.629999999999995,1,4,3
CHEMBL387771,CC(C)C[C@H](NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NC(C)C)C(C)C,39.0,nM,7.41,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D3680>,701.931,3.770400000000004,174.01000000000002,5,7,17
CHEMBL314014,COCC[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,127.0,nM,6.9,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D36F0>,740.943,3.023800000000006,197.08000000000004,6,9,20
CHEMBL565914,NC1=NC(c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cccnc3F)c2)C2=NCCCCN12,80.0,nM,7.1,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D3760>,483.4690000000002,4.8525000000000045,76.1,1,6,4
CHEMBL2177309,NC1=NC(c2ccncc2)(c2cccc(-c3cncnc3)c2)c2cccc(F)c21,158.0,nM,6.8,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D37D0>,381.4140000000001,3.688500000000003,77.05,1,5,3
CHEMBL271231,CC(=O)Nc1ccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN[C@@H](C)C(=O)NC2CCCCC2)cc1,62000.0,nM,4.21,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D3840>,494.6360000000003,2.774000000000001,119.56,5,5,11
CHEMBL3327246,COc1ccc2oc(=O)c(C(=O)NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2c1,20200.0,nM,4.7,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D38B0>,513.6380000000004,6.021000000000006,93.46,2,6,11
CHEMBL3394039,NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc(C3=CCOCC3)cc12,0.7,nM,9.15,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D3920>,430.43900000000025,3.7806000000000033,91.85000000000001,1,7,2
CHEMBL3394047,CC1(C)CN(c2cc3c(cn2)Oc2ccc(-c4cccnc4F)cc2[C@@]32COC(N)=N2)CCO1,4.0,nM,8.4,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D3990>,461.4970000000003,3.592100000000002,95.09,1,8,2
CHEMBL3654228,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3ccncn3)C[C@H]2CS1,390.0,nM,6.41,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D3A00>,362.4050000000001,2.7894000000000014,73.39,1,6,2
CHEMBL4107914,C[C@@H]1C[C@@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(CC2CC2)C3=O)C[C@H](C)[C@H]1O,10.6,nM,7.97,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D3A70>,392.50300000000016,2.2898800000000006,102.71,2,5,2
CHEMBL5846673,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)CC2(CCC2)OC(N)=N1,6.0,nM,8.22,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D3AE0>,393.4220000000003,3.2175800000000008,113.39,2,6,3
CHEMBL5845613,C[C@@]1(c2cc(NC(=O)c3ncc(Cl)cc3F)ccc2F)CC2(CCC(F)(F)CC2)OC(N)=N1,9.0,nM,8.05,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D3B50>,484.8810000000003,5.163800000000003,89.6,2,5,3
CHEMBL3673195,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2cc(CNCC(F)(F)F)c(F)cc2F)CO1,76.0,nM,7.12,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D3BC0>,409.4240000000001,3.2985000000000015,59.64,2,5,4
CHEMBL3673200,C[C@H]1C[C@H]2CSC(N)=NC2(c2cc(C#N)ccc2F)CO1,967.0,nM,6.01,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D3C30>,305.3780000000001,2.3791800000000007,71.39999999999999,1,5,1
CHEMBL4206331,O=S(=O)(c1ccc(Cl)cc1)N(CCc1ccccc1)CC(O)Cn1c2ccccc2c2ccccc21,3800.0,nM,5.42,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D3CA0>,519.0660000000001,5.742400000000006,62.54,1,3,9
CHEMBL4204309,O=S(=O)(c1ccccc1)N(CCc1ccccc1)CC(O)Cn1c2ccccc2c2ccccc21,2800.0,nM,5.55,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D3D10>,484.6210000000002,5.089000000000005,62.54,1,3,9
CHEMBL255493,COc1cc(O)c2c(=O)cc(-c3ccc(O)c(-c4c(O)cc(O)c5c(=O)cc(-c6ccc(O)cc6)oc45)c3)oc2c1,1400.0,nM,5.85,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D3D80>,552.4910000000002,5.437000000000006,170.8,5,10,4
CHEMBL1208793,COc1cc(O)c2c(=O)cc(-c3ccc(O)c(-c4c(OC)cc(O)c5c(=O)cc(-c6ccc(O)cc6)oc45)c3)oc2c1,6250.0,nM,5.2,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D3DF0>,566.5180000000003,5.740000000000006,159.8,4,10,5
CHEMBL1209420,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CC4CCC3C4)c2)CC1,1900.0,nM,5.72,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D3E60>,469.5760000000003,3.640500000000002,64.6,3,4,9
CHEMBL1209419,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CC4CC3CO4)c2)CC1,2400.0,nM,5.62,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D3ED0>,471.5480000000003,2.6293000000000006,73.83,3,5,9
CHEMBL1209285,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CCCOCC3=O)c2)CCCCC1,750.0,nM,6.12,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D3F40>,529.6280000000003,3.575400000000002,90.9,3,5,9
CHEMBL1209223,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(N3CCOCC3=O)c2)CCCCC1,1300.0,nM,5.89,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D4040>,515.6010000000003,3.1853000000000007,90.9,3,5,9
CHEMBL1208997,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(-c3ccco3)c2)CCCCC1,1100.0,nM,5.96,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D40B0>,482.5710000000003,5.082100000000004,74.5,3,4,9
CHEMBL1208933,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)C#N)c2)CCCCC1,166.0,nM,6.78,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D4120>,483.60300000000035,4.623280000000004,85.15,3,4,9
CHEMBL1209894,C=C(C)c1cccc(C2(NC[C@@H](O)[C@H](Cc3cc(F)cc(F)c3)NC(C)=O)CCCCC2)c1,100.0,nM,7.0,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D4190>,456.5770000000003,4.855200000000004,61.36,3,3,9
CHEMBL3976114,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(Cl)nc(F)c2O3)cn1,6.2,nM,8.21,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D4200>,486.9160000000001,3.725900000000001,124.61,2,9,3
CHEMBL3952809,NC1=N[C@@]2(CCO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1c2cc(C2=CCOCC2)nc1F,1.4,nM,8.85,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D4270>,521.9360000000004,4.409400000000003,120.95000000000002,2,8,3
CHEMBL3980947,N#Cc1ccc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4=CCOCC4)nc(F)c2O3)nc1,0.74,nM,9.13,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D42E0>,512.5010000000003,3.6276800000000016,144.74,2,9,3
CHEMBL3914230,NC1=NC2(CCS1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1c2cc(C2=CCCOC2)nc1F,0.8,nM,9.1,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D4350>,538.0040000000004,5.126000000000004,111.72,2,8,3
CHEMBL3930557,NC1=NC2(CCO1)c1cc(NC(=O)c3ccc(F)cn3)ccc1Oc1c2cc(C2=CCCOC2)nc1F,9.3,nM,8.03,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D43C0>,505.48100000000034,3.895100000000003,120.95000000000002,2,8,3
CHEMBL3896381,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cnc(OCC(C)(F)F)cn3)cs2)CO1,161.0,nM,6.79,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D4430>,484.5540000000002,2.901200000000002,124.61000000000001,2,10,6
CHEMBL3943102,Cc1nc(C)c(C(=O)Nc2csc(C34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)o1,740.0,nM,6.13,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D44A0>,407.5210000000002,2.6820400000000006,115.63,2,9,3
CHEMBL3895618,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3cnn(C4CC4)c3)cs2)CO1,8070.0,nM,5.09,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D4510>,418.5480000000002,2.608600000000001,107.42,2,8,4
CHEMBL3938762,COCCn1ccc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)n1,418.0,nM,6.38,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D4580>,436.56300000000016,1.9201,116.64999999999999,2,9,6
CHEMBL1819176,Clc1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)-c3ccccc3C4)c3c(nc2c1)CCCC3,1000.0,nM,6.0,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D45F0>,561.173,9.360899999999999,49.84,2,4,10
CHEMBL1819180,c1ccc2c(c1)Cc1c-2nc2ccccc2c1NCCCCCCCNc1c2c(nc3ccccc13)-c1ccccc1C2,400.0,nM,6.4,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D4660>,560.7450000000003,9.399899999999999,49.84,2,4,10
CHEMBL4205504,COc1ccc(S(=O)(=O)N(Cc2ccccc2)CC(O)Cn2c3ccccc3c3ccccc32)cc1,1600.0,nM,5.8,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D46D0>,500.62000000000023,5.055100000000005,71.77000000000001,1,4,9
CHEMBL1492021,O=S(=O)(c1ccccc1)N(CC(O)Cn1c2ccccc2c2ccccc21)c1ccccc1,3000.0,nM,5.52,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D4740>,456.5670000000001,5.050900000000005,62.54,1,3,7
CHEMBL4203158,Cc1cccc2nc(-c3ccc(OCCCN4C(=O)c5ccccc5C4=O)cc3)c(NC3CCCCC3)n12,5930.0,nM,5.23,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D47B0>,508.6220000000003,6.119420000000005,75.94,1,5,8
CHEMBL4453649,Cc1cc(F)ccc1-c1cccc(C2(c3ccccc3)N=C(N)N(C)C2=O)c1,456.2,nM,6.34,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D4820>,373.43100000000015,3.831420000000003,58.69,1,3,3
CHEMBL343757,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(N)=O)C(C)C,110.0,nM,6.96,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D4890>,815.923,-3.558200000000004,381.6299999999999,12,12,27
CHEMBL3884069,N[C@@H](Cc1c[nH]c2ccccc12)Cn1cc(-c2ccc(Cl)c(Cl)c2)nn1,20750.0,nM,4.68,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D4900>,386.28600000000006,4.303200000000003,72.52000000000001,2,3,5
CHEMBL3891839,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)C=CSC(N)=N3)c2)cn1,4.4,nM,8.36,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D4970>,373.41300000000007,2.667,102.49,2,7,4
CHEMBL5174392,CC1(C)C(=N)N[C@](C)(c2nc(NC(=O)c3ccc(C#N)cn3)ccc2F)CS1(=O)=O,1.0,nM,9.0,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D49E0>,430.4650000000001,1.72875,148.69,3,7,3
CHEMBL5195634,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CS(=O)(=O)[C@](C)(CF)C(=N)N3)c2)cn1,14.0,nM,7.85,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D4A50>,453.4710000000001,1.8152699999999997,134.13,3,7,5
CHEMBL2180021,COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)C(C(C)C)=N2)cc1,2100.0,nM,5.68,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D4AC0>,385.4710000000002,3.821100000000002,85.75,1,6,5
CHEMBL5178174,C[C@@]1(S(C)(=O)=O)CC[C@@](CF)(c2nc(-c3cnc(OCF)cn3)ccc2F)N=C1N,38.0,nM,7.42,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D4B30>,443.45100000000014,2.1026000000000002,120.42,1,8,6
CHEMBL5186838,C[C@@]1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CC[C@@](CF)(S(C)(=O)=O)C(N)=N1,15.0,nM,7.82,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D4BA0>,454.4740000000003,2.7312000000000003,114.50999999999999,2,6,5
CHEMBL3127099,C[C@]12CCOC[C@@H]1[C@]1(COC(N)=N1)c1cc(-c3cccc(C#N)c3)ccc1O2,35.0,nM,7.46,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D4C10>,375.4280000000001,2.953080000000001,89.86,1,6,1
CHEMBL3127077,C[C@H]1OCC[C@H]2Oc3ccc(-c4cccnc4F)cc3[C@]3(N=C(N)N(C)C3=O)[C@H]12,17.0,nM,7.77,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D4C80>,396.42200000000014,2.0557,90.03999999999999,1,6,1
CHEMBL3127087,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cncc(Cl)c3)ccc1O[C@H]1CCOC[C@@H]12,11.0,nM,7.96,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D4CF0>,398.85000000000025,2.1814999999999998,90.04,1,6,1
CHEMBL3127095,NC1=N[C@@]2(CO1)c1cc(-c3cncnc3)ccc1O[C@H]1CCOC[C@@H]12,2500.0,nM,5.6,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D4D60>,338.36700000000013,1.4813,91.85000000000001,1,7,1
CHEMBL3127086,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cncc(F)c3)ccc1O[C@H]1CCOC[C@@H]12,33.0,nM,7.48,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D4DD0>,382.3950000000002,1.6671999999999998,90.04,1,6,1
CHEMBL2204316,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C)NC(=O)[C@@H](N)CCC(=O)O)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,1.6,nM,8.8,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D4E40>,864.9510000000001,-2.3722000000000056,375.8399999999999,12,12,28
CHEMBL2178144,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(C)=O)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCc1cccc(C(=O)O)c1,91.0,nM,7.04,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D4EB0>,757.9510000000002,2.5047000000000033,223.26,8,9,22
CHEMBL2181978,COC(=O)N1CCC(OC(=O)[C@H]2C[C@]3(CN2)C(=O)Nc2ccccc23)CC1,14000.0,nM,4.85,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D4F20>,373.4090000000001,1.0124000000000004,96.97,2,6,2
CHEMBL3703278,C[C@@H]1Oc2ccc(-c3cccnc3F)cc2[C@@]2(COC(N)=N2)C12COC2,1690.0,nM,5.77,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D4F90>,355.36900000000014,2.2253999999999996,78.96000000000001,1,6,1
CHEMBL3703295,NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1OCC21CCC1,7650.0,nM,5.12,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D5000>,322.36800000000017,2.2465,82.62,1,6,1
CHEMBL3650756,NC1=NC2(CO1)c1cc(-c3ccccc3F)ccc1OC1(CCC1)C21COC1,3590.0,nM,5.45,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D5070>,380.41900000000027,3.364600000000002,66.07000000000001,1,5,1
CHEMBL4065393,O=C(Nc1cccnc1)c1cccc(-c2cnc(-c3c[nH]c4ccccc34)[nH]2)c1,310.0,nM,6.51,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D50E0>,379.423,4.872300000000003,86.46000000000001,3,3,4
CHEMBL3634125,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)CO[C@@H]3F)c2)cn1,12.0,nM,7.92,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D5150>,377.3510000000001,1.7748,111.72,2,7,4
CHEMBL2048053,COC[C@@H](Oc1cc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,50.0,nM,7.3,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D51C0>,576.6530000000004,3.767900000000002,110.88,3,7,9
CHEMBL3261069,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)n1,4.0,nM,8.4,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D5230>,450.3960000000002,2.9717000000000002,126.28,2,7,3
CHEMBL3650187,Cc1ncc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)cn1,1400.0,nM,5.85,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D52A0>,376.4320000000001,3.0978200000000014,73.39,1,6,2
CHEMBL3650173,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3ccc4nccn4c3)C[C@H]2CS1,2150.0,nM,5.67,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D5310>,400.4540000000001,3.6471000000000027,64.91,1,5,2
CHEMBL2152906,CC#Cc1ccnc(-c2cccc([C@@]3(c4cc(C)c(=O)n(CC)c4)N=C(N)c4c(F)cccc43)c2)c1,5.0,nM,8.3,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D5380>,476.5550000000002,4.759920000000003,73.27,1,4,4
CHEMBL1957472,NC1=NC(c2ccncc2)(c2cccc(-c3cncnc3)c2)C2=NCC(F)(F)CN12,1202.26,nM,5.92,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D53F0>,405.41200000000015,2.459900000000001,92.64999999999999,1,7,3
CHEMBL2177469,CCOc1cc(CN2CC[C@@]3(C[C@@H]2C)CN(C)S(=O)(=O)N3c2cccc(F)c2)ccc1O,1600.0,nM,5.8,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D5460>,463.5750000000001,3.349900000000003,73.32000000000001,1,5,5
CHEMBL2177470,CC(C)Oc1cc(CN2CC[C@@]3(C[C@@H]2C)CN(C)S(=O)(=O)N3c2cccc(F)c2)ccc1O,100.0,nM,7.0,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D54D0>,477.6020000000001,3.7384000000000035,73.32000000000001,1,5,5
CHEMBL3654221,Cc1csc([C@H]2CC3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1,260.0,nM,6.58,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D5540>,381.47300000000007,3.7643200000000023,60.5,1,6,2
CHEMBL3634123,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)COCC(N)=N3)c2)cn1,44.0,nM,7.36,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D55B0>,359.3610000000001,1.4791999999999998,111.72,2,7,4
CHEMBL1917911,CCCCN(C)C(=O)n1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2Cc3ccccc3CN2)c2cccnc21,1200.0,nM,5.92,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D5620>,575.6600000000002,4.431000000000004,99.49000000000001,3,5,9
CHEMBL3937729,[C-]#[N+]c1cc(Cl)cc(-c2cc3c(cc2C)C[C@]2(CC[C@@H](OC)CC2)C32N=C(C)C(N)=N2)c1,24.0,nM,7.62,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D5690>,446.98200000000026,5.9822100000000065,64.33,1,4,2
CHEMBL3359752,NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1ncc(C3=CCOCC3)cc12,1.5,nM,8.82,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D5700>,430.43900000000025,3.7806000000000033,91.85000000000001,1,7,2
CHEMBL3658616,CC1=C[C@@](C)(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O1,97.0,nM,7.01,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D5770>,365.3680000000001,2.80858,113.39,2,6,3
CHEMBL344932,CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1cccc(C(=O)O)c1)C(C)C)C(C)C,3800.0,nM,5.42,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D57E0>,619.7600000000002,1.0891000000000053,203.03,7,7,17
CHEMBL2177336,COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3cnccc3F)ccc1O2,900.0,nM,6.05,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D5850>,377.37500000000006,3.5905000000000014,78.96000000000001,1,6,2
CHEMBL2177107,CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)C)cc21,5.0,nM,8.3,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D58C0>,451.61100000000033,3.724300000000002,83.48,3,5,9
CHEMBL1651460,COc1ccc(C2(c3ccc(F)c(-c4cncnc4)c3)N=C(N)N(C)C2=O)cc1,20.0,nM,7.7,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D5930>,391.4060000000001,2.3216,93.69999999999999,1,6,4
CHEMBL2047224,Clc1cccc(CNc2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)c1,600.0,nM,6.22,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D59A0>,407.9490000000002,4.818600000000003,53.080000000000005,2,5,7
CHEMBL4760131,COC[C@]12C[C@H]1[C@@](CF)(c1cc(NC(=O)c3ccc(Cl)cn3)ccc1F)N=C(N)S2,6.0,nM,8.22,<rdkit.Chem.rdchem.Mol object at 0x000001D5A45D5A10>,452.91400000000016,3.7578000000000014,89.6,2,6,6
